induction,electrostatics,dispersion,total,exchange
-0.01512169,-1.06004433,-0.03892196,-1.10709203,0.00699596
-0.02146102,0.54161213,-0.04768879,0.48472368,0.01226137
-0.58299531,-1.53516517,-0.69728393,-0.10942877,2.70601564
-0.03865791,1.06800867,-0.08404875,1.00016066,0.05485864
-0.00885336,-0.11619112,-0.02649804,-0.14958786,0.00195466
-0.81104881,1.10882427,-0.80108856,2.66077029,3.16408339
-1.93183902,1.38071013,-1.49816853,6.52270551,8.57200293
-0.00244629,-0.20272576,-0.01233415,-0.21731418,0.00019202
-0.00669602,0.01692583,-0.03026264,-0.01590077,0.00413206
-1.19310695,0.64025639,-1.0962006,4.12370022,5.77275138
-0.06524469,-1.92050746,-0.15185623,-2.01581546,0.12179293
-0.06348103,1.60618563,-0.13365402,1.51485531,0.10580474
-0.00699332,0.39597691,-0.01956029,0.36987166,0.00044835
-0.1509359,-2.55521834,-0.21996094,-2.44101854,0.48509665
-0.16502385,-2.14422875,-0.31531352,-1.86494407,0.75962205
-0.02735298,0.91162482,-0.06574612,0.83864875,0.02012304
-0.66338522,3.18343363,-0.62318143,3.46964216,1.57277518
-0.03320691,1.5043837,-0.06949496,1.43714577,0.03546393
-0.30463787,-3.29809386,-0.43877563,-1.80188545,2.23962191
-2.87271513,-12.56971606,-1.92924913,-0.74089974,16.63078058
-0.00875994,0.4477059,-0.03401533,0.41327923,0.00834859
-0.01907268,0.13495469,-0.07661842,0.069917,0.0306534
-0.02582258,-0.95331307,-0.05292573,-1.01152874,0.02053265
-0.00534933,0.4125111,-0.01418467,0.39337348,0.00039639
-0.04698612,0.66739587,-0.1408622,0.68588655,0.206339
-0.00675164,-0.0687881,-0.02357972,-0.09743432,0.00168515
-0.37589998,0.35103365,-0.63556066,2.44991803,3.11034501
-0.55285914,-3.95316898,-0.40804426,-3.56157317,1.3524992
-0.06281516,-0.12428407,-0.14810625,-0.13617717,0.1990283
-0.00893094,0.43214384,-0.02416302,0.40137223,0.00232234
-0.00771409,0.55101369,-0.02181692,0.52304951,0.00156683
-0.0157022,0.60225775,-0.03114642,0.55916545,0.00375631
-0.03584354,-1.02500116,-0.07664414,-1.07060667,0.06688217
-4.03696168,-14.1325312,-2.5665332,3.62648544,24.36251152
-1.49061861,-5.77239841,-1.14045589,-0.7073547,7.69611821
-1.50731683,-11.03017249,-1.98211248,10.35857051,24.87817231
-1.52106418,-19.38942352,-3.89818358,34.92065169,59.72932296
-0.08793195,1.4580524,-0.24587705,1.61991866,0.49567526
-0.9313687,-4.21796354,-1.44750572,6.33838162,12.93521957
-0.0028021,-0.50338697,-0.00850475,-0.51466515,2.868e-05
-0.29129501,-2.89528774,-0.32977446,-2.268236,1.24812122
-4.77754441,-11.95740184,-2.64829324,4.52676167,23.91000116
-0.01104711,-0.40716108,-0.03106755,-0.44430923,0.00496651
-0.2401189,-0.53527236,-0.57244539,1.08410435,2.431941
-0.18100497,-0.22876789,-0.28574797,-0.09259312,0.60292771
-0.08761918,-1.23747978,-0.16379531,-1.25032677,0.2385675
-0.00835464,0.57748139,-0.02402523,0.54605754,0.00095602
-0.00371684,-0.49642992,-0.01306138,-0.51267526,0.00053287
-0.19826677,-1.92588846,-0.2371187,-1.75578952,0.60548441
-0.03614619,-0.5373087,-0.11188794,-0.59498582,0.09035701
-0.0106031,-0.12145349,-0.04365919,-0.15824862,0.01746716
-0.52848203,3.62735216,-0.51442854,5.97539141,3.39094982
-0.5634141,-1.35304402,-0.63897159,-0.12278891,2.43264079
-2.545e-05,-0.0759428,-0.00486176,-0.0808245,5.52e-06
-0.26583177,2.12981323,-0.47400354,3.18989415,1.79991624
-0.01069227,0.39556907,-0.02523087,0.36165936,0.00201343
-4.24912466,-16.59197684,-3.83598303,24.39743016,49.07451469
-3.19235253,-13.82752551,-2.4352253,3.67693505,23.13203839
-0.00211841,0.17945344,-0.01343491,0.1643753,0.00047517
-0.00622579,-0.28721492,-0.02430731,-0.31590223,0.00184579
-0.09647475,1.37213865,-0.17187897,1.30203048,0.19824555
-1.7363891,-13.12112333,-2.18319257,1.72569584,18.76640085
-0.12278129,-1.56724419,-0.14348032,-1.59867812,0.23482768
-0.00101087,0.20897415,-0.00833706,0.19969793,7.171e-05
-0.59684048,-4.33545553,-0.48213325,-3.81424032,1.60018893
-0.35543594,-2.87407667,-0.33058504,-2.72325881,0.83683885
-0.45545463,-2.11781668,-0.55384195,0.29439584,3.42150909
-0.04697325,-0.18497606,-0.11984819,-0.19634377,0.15545373
-0.00117358,-0.09553935,-0.01273836,-0.10897511,0.00047618
-0.28441766,-2.99258462,-0.40351473,-2.15198876,1.52852827
-0.99597525,-5.95638977,-1.02415689,-2.14501071,5.83151121
-0.16709919,-0.17796044,-0.34004076,0.25976015,0.94486054
-0.23413171,-2.75882323,-0.26464274,-2.67993349,0.5776642
-0.83471047,-1.23787215,-0.98378697,6.71742939,9.77379898
-0.37825452,-1.02348492,-0.64498605,0.26403649,2.31076199
-3.43403913,-19.43312581,-3.93068959,25.67927546,52.47712999
-3.09385369,-26.08320884,-4.57392878,34.93224043,68.68323173
-0.00858412,0.41025721,-0.02231192,0.3812873,0.00192612
-0.00798547,0.36141709,-0.02817498,0.32866694,0.00341031
-0.00585545,0.21966152,-0.02802363,0.19077421,0.00499176
-0.45767166,-2.88295159,-0.62122033,-0.61859781,3.34324577
-1.66539356,-19.56952566,-4.28159093,35.88093865,61.3974488
-0.12624051,0.8321998,-0.23327354,0.92397549,0.45128974
-0.10981067,-1.20785618,-0.15838727,-1.14833632,0.3277178
-0.07855669,0.01303025,-0.18569528,0.00049303,0.25171475
-0.018485,-1.1578902,-0.06473216,-1.22092726,0.02018011
-3.61485383,-5.74277852,-3.90077003,30.20120907,43.45961145
-0.00646965,-0.5465307,-0.01841448,-0.57079055,0.00062428
-0.11646878,1.34904612,-0.25905898,1.72591134,0.75239299
-1.03071579,-0.6129746,-1.46167324,6.73460721,9.83997084
-1.32685431,-11.14493471,-1.67659044,2.85837153,17.00675099
-0.00588673,-0.26257429,-0.01508523,-0.2832209,0.00032536
-0.08552644,-1.83433513,-0.12507946,-1.85467008,0.19027094
-0.61821641,0.81609172,-0.77443937,2.35895198,2.93551604
-0.12988783,0.90574042,-0.25300255,1.19812443,0.67527439
-0.92530674,0.92808927,-1.28626054,9.92172974,11.20520776
-2.229537,-7.02062644,-1.64073301,-1.62844122,9.26245523
-3.94098718,-3.41617896,-3.50171401,25.30486795,36.1637481
-0.01557855,-0.99399681,-0.0312391,-1.03539883,0.00541562
-0.02527913,0.32525595,-0.0669925,0.2675303,0.03454599
-1.24757295,-7.3365484,-1.49790803,5.94317206,16.02520144
-0.04419163,0.44780648,-0.12440116,0.4582779,0.17906421
-0.1769678,1.95452079,-0.33980238,2.96354041,1.5257898
-1.22863644,-8.29391666,-1.48790148,1.30619959,12.31665417
-0.65514279,-3.46672438,-0.86571278,1.61732799,6.60490794
-0.03527252,0.03399576,-0.13181212,0.03598109,0.16906996
-0.92486047,-38.83893502,-6.07549514,60.41605903,106.25534966
-0.82706836,0.08672854,-1.10496982,3.90172056,5.74703021
-1.18564956,-4.72671807,-1.33492957,2.06023782,9.30753503
-0.2011549,-1.30671092,-0.24578252,-1.16135149,0.59229685
2.55587052,-26.10030612,-3.99488774,57.99054093,85.52986427
-0.16093885,1.3761188,-0.31182413,1.57462355,0.67126773
-0.26837601,-20.16784422,-4.10483689,34.78560636,59.32666349
-2.963989,-10.0907355,-2.21987987,6.7021009,21.97670526
-0.05817975,0.41048729,-0.19003387,0.41794961,0.25567594
-0.24357619,-1.47127108,-0.39079004,-0.10389998,2.00173733
-0.00800517,0.60592221,-0.02448946,0.57606071,0.00263313
-0.9893135,-2.37037876,-1.2220682,4.53551056,9.11727102
-0.01414604,-0.78550531,-0.04471639,-0.83176753,0.0126002
-1.54003501,2.02021867,-1.31564229,4.78630626,5.62176489
-0.06861941,-1.08182517,-0.15849401,-1.01814733,0.29079125
-1.41879763,-8.14982362,-1.24881879,-2.69764517,8.11979487
0.00031861,0.16196849,-0.00173969,0.16054742,1e-08
-0.00170288,0.1291297,-0.00839381,0.11910022,6.721e-05
-0.58388921,2.46436856,-0.7960557,5.24905697,4.16463332
-0.63168242,-3.70501918,-0.73599356,-0.97716833,4.09552683
-0.01261686,-0.62974307,-0.03729842,-0.67132041,0.00833794
-1.49027802,-22.27845884,-4.12129895,30.46900108,58.3590369
-0.10680023,-0.35916659,-0.23532101,-0.18992396,0.51136388
-0.00153106,-0.10177394,-0.007237,-0.110532,1.001e-05
-0.01108431,-0.3136982,-0.04149138,-0.35390917,0.01236473
-0.0233748,0.02490133,-0.06705377,-0.01030878,0.05521847
-0.11420967,-0.3762355,-0.25057774,-0.00073028,0.74029262
-0.00837212,-0.40464481,-0.03404588,-0.43799678,0.00906602
-0.01860327,-0.72249534,-0.04867084,-0.77451477,0.01525468
-0.01100383,-0.24351338,-0.02936692,-0.28054814,0.00333598
-0.16292095,-0.25269514,-0.36292467,0.77207048,1.55061124
-0.44856725,1.43370975,-0.77547669,4.4202414,4.21057559
-0.19989712,-0.5779652,-0.38252668,0.57712936,1.73751835
-0.89773061,-0.32032176,-0.93263249,2.97293112,5.12361599
-0.28462966,-2.5795942,-0.47472155,-1.04595884,2.29298658
-0.31283011,-2.19886225,-0.37783149,-1.51785647,1.37166738
-0.22215439,-0.63288418,-0.3869911,-0.35580271,0.88622696
-0.00039947,-0.05169131,-0.00619296,-0.05827204,1.169e-05
-0.10943202,-1.19571815,-0.1612522,-1.17458707,0.29181529
-0.00840777,-0.40671936,-0.03647226,-0.4461195,0.00547989
-0.12728761,1.11158277,-0.28341435,1.37549429,0.67461348
-0.18542909,1.41366216,-0.29072761,1.59654921,0.65904375
-0.99970114,-4.55674392,-0.86284258,-2.14222286,4.27706477
-0.01681105,-0.53532145,-0.062489,-0.57878283,0.03583868
-0.00121596,-0.35742983,-0.00739344,-0.3660317,7.53e-06
-0.00267466,0.40750832,-0.01195632,0.39316357,0.00028623
-0.0007021,-0.13483532,-0.00459892,-0.14013523,1.11e-06
-0.48702879,-2.53602509,-0.80784174,1.8929574,5.72385302
-0.08439318,-0.94681674,-0.17526509,-0.91811277,0.28836225
-1.55590971,-9.00660005,-1.96359462,5.21695439,17.74305877
-3.14866046,-11.39095979,-2.01281728,-0.40356092,16.14887662
-0.00147935,-0.35200722,-0.00931952,-0.36275398,5.211e-05
-1.82952811,-1.5311099,-1.74300303,6.09532999,11.19897104
-1.60345997,-3.49899548,-1.69372561,4.47984364,11.27602469
-0.01528515,-0.92202811,-0.05546581,-0.9813421,0.01143697
-4.18088745,-24.40442865,-4.31509826,25.04618767,57.94660202
-0.1172836,1.20211145,-0.19522441,1.47506623,0.5854628
-0.02523464,-0.40488265,-0.05487617,-0.45754057,0.02745288
-0.48140115,-4.13927542,-0.37924015,-3.64032407,1.35959265
-0.03960292,0.18872097,-0.11735201,0.18263657,0.15087053
-0.00718313,0.05794272,-0.01996559,0.03186553,0.00107153
-0.07910346,-0.41981483,-0.13101279,-0.4209947,0.20893638
-0.28871499,0.80036338,-0.41698127,2.45260242,2.3579353
-0.01883165,0.77519177,-0.05100235,0.72783192,0.02247415
-1.28551374,-5.41856334,-0.86776383,-2.64065329,4.93118762
-1.06553889,1.0572371,-1.22108775,5.78353797,7.01292751
-0.03227708,1.15910281,-0.0687479,1.11268887,0.05461104
3.11296779,-32.7082877,-5.03866646,63.02910243,97.66308881
-0.80842996,-0.70787963,-1.1236053,3.60446185,6.24437674
-0.93965587,0.91310711,-1.22351433,10.12574177,11.37580486
-2.37633288,-8.59897814,-1.77645635,-2.59103112,10.16073626
-2.13929259,-7.06565679,-1.33744537,-0.75932104,9.78307371
-0.06823757,-0.82551361,-0.13280801,-0.89985387,0.12670531
-0.04250106,1.52092199,-0.11226826,1.42064025,0.05448758
-1.9380688,-7.782384,-2.35815054,9.14668326,21.22528661
-0.17140127,1.49659976,-0.35089455,2.50321996,1.52891601
-0.0054755,0.22228704,-0.02794751,0.19096273,0.00209869
-0.03944856,-0.9111721,-0.09254868,-0.97938764,0.06378169
-0.30303117,-1.63360017,-0.34053057,-1.00550758,1.27165432
-0.11967853,0.76488774,-0.19711241,0.94964345,0.50154665
-2.74859485,-9.04635987,-1.71398172,-3.07744815,10.43148829
-0.00883906,0.74288106,-0.01401863,0.72004324,1.987e-05
-0.08791542,0.72862378,-0.16542534,0.72425468,0.24897166
-2.63262868,-10.86460735,-2.97620452,19.47091453,35.94435508
-0.25436824,1.40932172,-0.3551202,1.69797357,0.89814029
-0.02771097,1.18813901,-0.05240911,1.1332907,0.02527176
-1.1741156,-3.0210306,-1.13187569,1.36109477,6.68811665
-0.03104729,-0.97268801,-0.1006411,-1.03700613,0.06737027
-0.06363353,-0.94469777,-0.11653056,-0.9814714,0.14339045
-1.14151881,1.16097409,-1.040549,3.13588481,4.15697852
-0.00759525,-0.71001711,-0.02389922,-0.7403355,0.00117608
-0.21350104,3.08994231,-0.25049316,3.70961638,1.08366827
-0.0414964,-0.91770406,-0.10941374,-0.97945381,0.08916039
-0.15191892,2.30052039,-0.29596751,2.47236874,0.61973478
-0.0085242,-0.18249886,-0.03060235,-0.21384508,0.00778032
2.20818533,-41.35040767,-5.63212344,71.26896256,116.04330833
-0.13200327,1.88370438,-0.26830514,1.99768952,0.51429356
-1.10645463,-0.38480994,-1.03451725,2.36633547,4.89211729
-0.01307046,0.00850657,-0.03993697,-0.02798227,0.01651858
-0.00315181,-0.21380567,-0.01302158,-0.22976057,0.00021849
-0.0220783,0.20162697,-0.06435795,0.17037268,0.05518196
-0.39151547,-2.12730223,-0.59319146,-0.38258757,2.72942159
-0.14559149,-0.15890357,-0.26941554,0.12821805,0.70212867
-0.00369732,0.26865011,-0.01503898,0.25001736,0.00010354
-0.00703914,-0.49479989,-0.01385586,-0.51530488,0.00039001
-0.10145211,1.88574483,-0.18526469,2.25473158,0.65570355
-0.00476412,-0.48766578,-0.01749855,-0.509399,0.00052944
-0.06482896,1.70645851,-0.15404226,1.84361291,0.35602562
-0.81391508,3.19193153,-0.92768596,8.24865317,6.79832268
-1.77558181,0.62867417,-1.51672704,4.79114034,7.45477501
-0.44642402,0.87139789,-0.6996446,2.54225539,2.81692611
-0.08801817,-0.83137684,-0.17465331,-0.75176543,0.3422829
-0.00400992,0.5303802,-0.01116697,0.5152921,8.879e-05
-0.13390359,1.51197858,-0.22888204,1.55533406,0.4061411
-0.23813128,-0.76298655,-0.41857336,0.66495109,2.08464229
-0.01374493,0.68509984,-0.0588727,0.62498055,0.01249834
-2.48098755,-14.20582704,-2.99542958,12.60757822,32.28982239
-0.06624082,-1.33415865,-0.15159496,-1.30555766,0.24643676
-0.62082563,0.50393006,-0.85412176,3.71523957,4.6862569
-0.05342977,0.53393319,-0.14774682,0.59663131,0.26387471
-0.00238685,-0.46571738,-0.01869686,-0.48586262,0.00093846
-1.01224209,0.0978239,-1.17032843,4.09521782,6.17996444
-0.1357609,1.19404618,-0.26099456,1.1704025,0.37311178
-1.3328622,-7.03934667,-1.96380619,5.36245444,15.69846949
-0.29336475,-1.97579699,-0.35466804,-1.67028065,0.95354914
-0.0078642,0.74641792,-0.01084834,0.72770715,1.78e-06
-0.00861354,-0.44933828,-0.02324244,-0.47958961,0.00160465
-0.00261558,0.37697991,-0.00928271,0.36513957,5.795e-05
-0.02915931,-0.76148361,-0.08821187,-0.79679838,0.08205641
-2.38411562,-8.35757152,-3.60503508,22.33233049,36.67905272
-1.05620694,0.70994074,-1.09527195,10.00822164,11.44975978
-0.00174698,-0.46173927,-0.01195076,-0.47536436,7.265e-05
-0.00970663,0.64615681,-0.02245916,0.61554558,0.00155457
-0.11472609,-0.00853143,-0.20421262,0.14776914,0.47523928
-5.24855454,-17.59825842,-3.86762745,10.78246148,37.49690189
-2.56069143,-6.15966352,-3.57913451,34.42981803,46.72930748
-1.35381329,-4.82105912,-1.15067883,0.29194745,7.61749868
-0.0076211,0.03060638,-0.02730738,-0.00129034,0.00303176
-1.35185378,-1.97581592,-1.71732018,14.34374401,19.38873389
-0.05784877,-0.63009689,-0.13985283,-0.65679658,0.17100191
-0.02310618,-0.5442121,-0.05272126,-0.60944424,0.0105953
-0.24941328,-2.11175499,-0.4729641,-0.37086037,2.46327201
-0.53772938,2.20860073,-0.54775024,2.71502075,1.59189964
-0.18767909,1.09092176,-0.36545078,1.90570854,1.36791664
-0.07735208,-1.64398569,-0.12278029,-1.69833798,0.14578008
-3.78606878,-21.04776346,-4.60078406,24.62364126,54.05825756
-0.0626484,-1.70683707,-0.10425636,-1.75320481,0.12053702
-0.15222133,1.05623972,-0.27319203,1.36903545,0.73820909
-0.10186324,-0.10318101,-0.22668744,0.01364541,0.44537709
-0.97422097,-2.08292648,-1.14639584,1.37752587,5.58106916
-0.00961423,0.48676736,-0.04674512,0.44083753,0.01042951
-0.44412305,2.19385585,-0.4958496,4.63352544,3.37964224
-0.33878407,2.27165112,-0.50827611,3.40962584,1.98503491
-0.42346623,-3.32525263,-0.68003146,-0.81952061,3.6092297
-0.01607932,0.25467017,-0.05854319,0.19989662,0.01984896
-0.02816306,0.30818158,-0.09053008,0.25736195,0.06787351
-0.1615796,0.88561404,-0.30443409,1.21033548,0.79073513
-0.00722984,0.54790531,-0.01944075,0.52229175,0.00105703
-0.03556478,-0.9109059,-0.12405948,-0.89709035,0.1734398
-0.02105603,-0.42651301,-0.07215767,-0.47468588,0.04504082
-1.29904425,-7.32443167,-1.32169135,-1.6781111,8.26705617
-0.08502238,-0.95864888,-0.21603373,-0.7367037,0.52300127
-0.03538884,0.5873274,-0.08572357,0.51029902,0.04408404
-0.00120911,-0.20280973,-0.00821318,-0.21219662,3.54e-05
-0.00440775,0.40854547,-0.0193317,0.38580273,0.00099671
-0.42971176,-3.02123626,-0.44045739,-1.9922467,1.89915871
-0.02717672,0.48709143,-0.06551181,0.41809164,0.02368874
-0.02578845,-0.5293291,-0.05351855,-0.57982888,0.02880722
-0.06066444,1.27714928,-0.11366777,1.30875213,0.20593507
-1.03277814,-3.51778975,-1.11286837,-0.38168446,5.2817518
-0.01253853,0.17143075,-0.03258215,0.13133925,0.00502918
-0.14280332,0.61709917,-0.25181723,0.85484954,0.63237092
-0.00651937,-0.04015338,-0.01777973,-0.06401931,0.00043317
-1.45918538,-1.58599022,-1.50618606,8.20046724,12.75182891
-1.47664357,-1.22473077,-1.36184864,3.77777743,7.84100041
-0.61279044,0.07946148,-0.69834373,2.20477316,3.43644585
-0.0635885,-1.30501809,-0.11600513,-1.35101912,0.1335926
-0.00307594,0.19605547,-0.01143608,0.18165521,0.00011176
-0.22788603,-0.22164475,-0.52735758,1.27085485,2.24774322
-1.35393491,1.89027895,-1.09940822,4.02250164,4.58556582
-0.01113293,-0.44002362,-0.03815843,-0.47962572,0.00968926
-0.16145009,-0.9462945,-0.25359671,-0.7913251,0.57001621
-0.03800321,-0.67130506,-0.0634003,-0.73902419,0.03368438
-0.42703334,-1.87555212,-0.55735181,-0.94097748,1.91895979
-0.80508405,2.20943569,-0.83176688,8.32315929,7.75057453
-0.14616429,-1.23319761,-0.22089023,-1.16335128,0.43690085
-0.32046287,-3.18343752,-0.64046993,0.2089835,4.35335383
-1.26496717,-1.84605329,-1.55094476,5.58606929,10.24803451
-0.0599672,0.11211372,-0.11475958,0.05430875,0.11692181
-0.07606787,0.08475413,-0.18216702,0.01947948,0.19296025
-0.34399265,-0.52525721,-0.40286701,0.1932083,1.46532516
-0.17340385,0.17212025,-0.44341799,1.2578827,1.70258429
-0.03784926,-0.60373881,-0.07041332,-0.6521674,0.05983399
-0.13847629,-0.90526283,-0.22366245,-0.74445496,0.52294661
1.62399189,-51.04663796,-6.8806212,72.5844504,128.88771766
-0.03768098,1.13697893,-0.0970216,1.08740402,0.08512766
-1.63453458,-16.87775561,-2.58667353,9.05904474,30.15800846
-1.01412934,2.48283577,-0.88381719,3.91656226,3.33167302
-0.00112436,-0.13867565,-0.01323421,-0.15283547,0.00019876
-0.00074713,-0.03217679,-0.00718048,-0.04009306,1.135e-05
-0.00428572,0.3461334,-0.01469726,0.32753405,0.00038362
-0.00460431,-0.3483421,-0.02653344,-0.37521203,0.00426782
-1.56767439,-4.63715315,-1.23644625,2.34802999,9.78930379
-0.20529008,-2.61380003,-0.23831957,-2.53258196,0.52482772
-1.4609512,0.98761602,-1.39794624,14.84385641,16.71513784
-0.00164714,0.0719578,-0.00890964,0.06144663,4.562e-05
-0.01912883,-0.1503865,-0.06214437,-0.20339248,0.02826722
-1.27089414,-7.05413126,-1.50846762,1.14399536,10.97748839
-0.00548636,0.09145201,-0.01317031,0.07284372,4.838e-05
1.3674441,-35.40718096,-4.81323371,56.62264098,95.47561155
-0.07040275,0.710528,-0.17234109,0.80593081,0.33814666
-0.97314108,-3.27346481,-1.14888578,1.87316894,7.26866061
-0.0094335,0.56840928,-0.03223,0.53385962,0.00711384
-1.48526991,-4.70476274,-1.16000211,-0.55255699,6.79747777
-1.09774467,-1.41542814,-1.21190252,8.05773096,11.78280628
-2.5526187,-15.13640651,-3.42714659,14.25732183,35.37349363
-1.89436433,4.68241418,-1.30391751,6.83527866,5.35114632
-0.12063687,0.67452317,-0.24290215,0.91585671,0.60487257
-1.15407257,0.62954819,-1.12340156,3.75618351,5.40410945
-0.00488341,0.56518197,-0.01308773,0.5473672,0.00015637
-0.00066462,-0.20010165,-0.01260202,-0.21298228,0.00038601
-0.04121321,-1.02967323,-0.07714627,-1.08043422,0.06759849
-0.48140862,0.7829402,-0.62537439,1.72395231,2.04779513
-0.06144185,-0.19996047,-0.13705136,-0.2469552,0.15149849
-0.2031916,-2.6155022,-0.2245485,-2.59281448,0.45042783
-0.00142147,0.24302647,-0.01186127,0.23014808,0.00040435
-1.05718438,-4.85490072,-0.94924989,-1.39821617,5.46311881
-0.98828129,3.73482678,-0.80341611,4.57532368,2.6321943
-0.81321129,-12.73995019,-2.64460666,24.91279158,41.11055972
-5.00910512,-17.21266562,-3.50338397,6.70387653,32.42903123
-0.10315684,-1.43919535,-0.24102882,-1.17295879,0.61042221
-0.01658692,-0.96542318,-0.03907173,-1.01264247,0.00843936
-1.43492541,-2.46435902,-1.35882061,1.8844226,7.14252765
-0.15766196,-0.7202232,-0.21734484,-0.58146942,0.51376059
-0.02101556,-0.40687598,-0.0698471,-0.44642545,0.05131319
-0.01176971,-0.82408603,-0.02348873,-0.85678001,0.00256446
-2.52198131,-0.81849721,-2.34149943,11.2059515,16.88792945
-2.85017488,-10.86190766,-2.04116207,0.555615,16.30885962
-0.73213626,-3.37056418,-1.08684482,1.86744273,7.056988
-0.06184548,1.50325878,-0.11107618,1.40677426,0.07643714
-0.09592264,-0.48202134,-0.20324026,-0.40312229,0.37806196
-0.02592813,0.15491357,-0.08007705,0.10034483,0.05143644
-0.01275707,0.38986538,-0.04326337,0.34738062,0.01353568
-0.11625636,-0.44739471,-0.23342872,-0.23958627,0.55749353
-3.55596295,-13.84670536,-2.80275625,4.91670469,25.12212926
-0.00508025,-0.52153536,-0.01164021,-0.5379638,0.00029201
-0.56792381,-0.90202761,-0.73332134,0.8439452,3.04721796
-0.01187924,-0.68598867,-0.02298165,-0.71863624,0.00221332
-0.0214899,0.47968884,-0.07215412,0.42937406,0.04332924
-5.31514527,-15.95260849,-3.19822721,6.84315206,31.30913303
-0.81523243,1.73155342,-0.95311434,5.03634835,5.0731417
-0.39032227,-2.880725,-0.42919033,-2.10648213,1.59375547
-0.06726503,-0.38001147,-0.13275431,-0.34569996,0.23433086
-0.14097025,-0.33018919,-0.26578551,-0.16728302,0.56966192
-4.31028796,-14.43975479,-3.17284953,5.96685312,27.88974539
-2.85667546,-8.50696466,-2.33861623,5.72125198,19.42350833
-0.12777912,0.80395567,-0.25210564,0.84807635,0.42400544
-0.00429177,-0.67326458,-0.02185167,-0.69850919,0.00089882
-0.01532059,0.21786434,-0.04242302,0.17058118,0.01046045
-0.05826846,-0.48208312,-0.12138355,-0.57331778,0.08841734
-0.2865565,-0.35439746,-0.45958753,0.80632767,1.90686915
-0.7536335,-3.54238297,-0.88433548,-0.58141859,4.59893336
-0.99932927,2.82129862,-1.23253673,6.37087485,5.78144222
-0.10873017,-1.70192485,-0.19087949,-1.65230286,0.34923165
-1.75623045,-8.54335329,-2.51640913,22.43291511,35.24890798
-0.0196578,1.06596651,-0.0573989,1.01244815,0.02353834
-0.51093789,0.51233017,-0.69398617,1.89303536,2.58562925
-0.39137687,-3.88828286,-0.7249484,-0.6341114,4.37049672
-0.00465314,0.3061195,-0.02068567,0.28213529,0.0013546
-0.02882598,-0.03036399,-0.05969234,-0.09299021,0.02589209
-0.50081114,1.66282115,-0.72687671,4.6173414,4.1822081
-1.09870723,1.06825403,-1.11196597,11.86150409,13.00392326
-0.94328337,-2.54358724,-0.97386238,0.43898199,4.89971499
-0.00325459,0.34693874,-0.01293844,0.33093183,0.00018612
-0.01117487,0.02534818,-0.03026209,-0.01383475,0.00225402
-0.44428213,2.8823318,-0.4657167,4.8803997,2.90806673
-0.31032175,2.01673146,-0.4898657,4.32256826,3.10602425
-0.01955405,-1.14861675,-0.04193552,-1.2016097,0.00849663
-0.17124152,2.72619682,-0.24033601,3.22989893,0.91527963
-0.00478148,-0.52353185,-0.0099983,-0.53822916,8.248e-05
-0.04069583,0.58829586,-0.15603663,0.61819406,0.22663065
-0.01900827,-0.0030997,-0.04312105,-0.05372825,0.01150076
-0.00267394,0.41319954,-0.01242047,0.3982803,0.00017517
-0.17374135,0.93773054,-0.46677321,1.97435572,1.67713974
-1.13140207,-7.76100783,-1.55804869,1.43723463,11.88769322
-0.0067406,0.48640834,-0.0288281,0.45602366,0.00518402
-0.88260401,-22.28553947,-3.98542756,30.28713022,57.44070126
-2.0460122,-0.11038686,-1.77750436,8.29751116,12.23141458
-0.21616781,-1.2080366,-0.44575141,-0.49234548,1.37761034
-0.31536677,-0.83059994,-0.49356211,-0.5058749,1.13365392
-5.18379545,-14.34868535,-2.38736643,-3.0433639,18.87648333
-0.02631119,-0.87350108,-0.06993082,-0.93233071,0.03741238
-0.18295118,-2.22220793,-0.38955701,-0.7034769,2.09123921
-0.00536017,0.39307228,-0.02713124,0.36567461,0.00509374
-0.0084282,-0.47706879,-0.01791817,-0.5028383,0.00057685
-0.0594265,0.30609803,-0.12989749,0.3527249,0.23595086
-3.358392,-13.49527311,-3.28390529,15.00614824,35.14371864
-1.91e-05,-0.00528781,-0.00337572,-0.00868223,4e-07
-0.0389066,1.30245238,-0.12991303,1.26067305,0.12704029
-1.83987115,-6.05645398,-1.72045685,2.95090486,12.56768685
-0.08995439,1.34238608,-0.18679068,1.36552716,0.29988614
-0.1229539,1.40929632,-0.21008533,1.39162149,0.3153644
-0.662038,-5.01724591,-0.54190352,-3.83670997,2.38447746
-0.42035734,-0.1002576,-0.60792701,1.12906691,2.25760886
-2.03004914,-8.97273323,-2.74226317,12.32838466,26.0734302
-0.02451273,-1.13051987,-0.05688662,-1.19265267,0.01926655
-0.4528479,-0.84199566,-0.6515818,2.44874451,4.39516986
-0.18703483,-1.86334608,-0.27097384,-1.50933796,0.81201679
-0.01522905,0.97761645,-0.02442342,0.9390069,0.00104291
-0.00736064,-0.04685004,-0.02801497,-0.08053601,0.00168964
-0.23914503,-2.66225682,-0.45051194,-1.0885243,2.26338949
-0.46556344,1.84679314,-0.54334942,3.7969699,2.95908961
-0.14579892,-1.04324687,-0.2764425,-0.46131368,1.0041746
-1.38032852,-1.40228364,-1.43646416,5.35014082,9.56921714
-1.69367783,-8.90180692,-2.49815992,28.59909799,41.69274265
-3.3721133,-10.43541774,-2.11351222,0.04033252,15.96137578
-0.09156647,0.02709684,-0.18215861,0.02218815,0.26881639
